"userID","itemID","styleID","rating"
2039,34146,1199,4.5
2039,1550,394,3
2039,54827,1199,4
2039,25382,394,4.5
2039,20893,9020,3
2039,16115,1199,4
2039,24905,1199,3.5
2039,5441,1199,4
2039,20478,1199,4.5
2039,52211,14879,3.5
2039,7675,3268,3
2039,47659,1199,4.5
2039,21822,1199,4
2039,55900,1199,4.5
2039,57110,14879,4
2039,20575,9020,3.5
2039,51483,9020,4
2039,47695,14879,4
2039,6825,1454,1.5
2039,29687,395,4
2039,35036,1199,3.5
2039,11757,1199,5
2039,58914,1199,4.5
2039,7463,1199,3.5
2039,60511,1199,4
2039,15660,1454,4.5
2039,10784,1075,4
2039,21688,9020,4
2039,19960,1199,5
2039,60584,1199,4.5
2039,47658,1199,5
2039,4073,1199,4.5
2039,1525,568,2.5
2039,16074,1199,4
2839,11757,1199,4.5
2839,7348,1199,4.5
2839,35036,1199,4.5
2605,57921,14484,3
2605,64233,14484,3
2605,4920,1315,3.5
2605,41519,14484,3.5
1005,57110,14879,4.5
1005,47695,14879,4.5
5436,29687,395,4.5
8040,17655,14,3.5
8040,2599,14,4.5
8040,3537,14,4
8040,10001,14,4
8040,507,14,4
8040,514,14,4.5
8040,429,1,4
8040,17525,14,4.5
8040,510,14,4.5
8040,16083,14,4.5
8040,15550,14,4.5
8040,515,14,4
8040,513,14,4.5
8040,454,14,4.5
3000,178,60,4
3000,1791,60,3.5
3000,11757,1199,4.5
3000,1599,60,4.5
3000,16074,1199,4.5
6909,11757,1199,4.5
6909,17538,1199,3
6909,19960,1199,4.5
831,11757,1199,4.5
4815,47695,14879,4
4815,33644,14879,3.5
4815,47658,1199,4
4815,19960,1199,4
4815,5441,1199,4
4815,19960,1199,4
4815,11757,1199,3
1942,19960,1199,4
2102,7675,3268,5
1484,52159,1075,3
1484,19960,1199,4.5
1484,1550,394,4
1484,11757,1199,4
1484,52211,14879,4
1484,4904,1417,3
1484,727,263,4.5
1484,43893,7402,3
1484,25852,1199,4
1484,17538,1199,3
2534,60511,1199,4
2534,19960,1199,4.5
2534,11757,1199,4.5
4767,33662,14879,3
4767,4073,1199,3.5
4767,33927,14879,3
4767,37518,14879,3
4767,49077,1199,4
4767,47693,394,3.5
4767,43893,7402,4
4767,7675,3268,4
4767,29687,395,3.5
4767,3606,1315,5
4767,17538,1199,3.5
4767,44909,394,3.5
4767,23474,1199,3.5
4767,20478,1199,3.5
4767,33624,14879,2.5
4767,1622,394,3
4767,1154,394,4
4767,11757,1199,4
4767,7167,1315,2.5
4767,1554,568,2
4767,36670,394,5
4767,4920,1315,4
4767,16074,1199,4
4767,34362,394,3.5
4767,36862,14879,2.5
4767,20470,394,3.5
4767,5411,394,4
4767,24905,1199,3.5
4767,16115,1199,4.5
4767,3939,1417,3
4767,2106,394,5
4767,20539,394,5
4767,4904,1417,3
4767,1550,394,4.5
4767,9906,394,4
4767,43312,394,3.5
4767,19960,1199,5
4767,727,263,4
4767,33644,14879,3.5
4767,29145,263,3.5
4767,1324,263,3.5
4767,5441,1199,3.5
4767,25382,394,3.5
7957,20470,394,3.5
732,31704,13905,3
7665,16115,1199,3.5
5830,5441,1199,4
6951,25468,568,4
5564,27982,936,4
7562,6523,14,2
2084,1622,394,3
2084,727,263,4
2084,5441,1199,4
2084,4014,1315,3.5
2084,41778,10541,4
2084,54731,263,5
2084,3606,1315,3.5
2084,3824,1417,3
2084,32780,12224,3
2084,5411,394,2
2084,1018,263,4
2084,29145,263,4
2084,1324,263,5
2084,35036,1199,3
1485,51613,18012,2.5
1409,19960,1199,4.5
6512,7463,1199,4
7160,727,263,3.5
7160,17010,577,3.5
7160,13350,3268,5
7160,23474,1199,4
7160,1324,263,3.5
3206,16074,1199,4.5
3206,45260,16386,3.5
3206,20478,1199,4
3206,56259,22167,5
3206,5441,1199,4
2793,57110,14879,4
2793,61053,14756,4
2793,54731,263,4
2793,21822,1199,4.5
2314,11757,1199,3.5
7660,10480,3512,3
1093,60511,1199,4.5
1093,11757,1199,4.5
8274,429,1,4
2004,34146,1199,3.5
137,65682,3268,4
137,62419,12224,3.5
137,34146,1199,4.5
1032,24905,1199,4.5
7664,1324,263,1.5
7664,16115,1199,5
962,47695,14879,4.5
6092,19960,1199,4
6092,35036,1199,5
5511,34146,1199,5
5895,20539,394,5
5159,34146,1199,4.5
5100,20470,394,4.5
4876,17538,1199,4.5
4876,35649,3268,4.5
5301,20470,394,4
7056,11757,1199,4
7056,1504,568,4.5
972,11757,1199,4.5
972,19960,1199,4.5
972,25852,1199,4
972,507,14,4
972,71212,14,2
972,20539,394,4.5
7694,1122,395,3
6340,36670,394,4
3154,16074,1199,4.5
6554,39677,10154,3
6554,4904,1417,3
323,727,263,5
5080,1525,568,4.5
6738,1324,263,4
6974,16074,1199,4.5
8061,429,1,4
6806,962,365,4
7225,20891,568,3.5
7225,436,163,1.5
7103,16115,1199,3
7103,4073,1199,4
7103,1504,568,4.5
7103,16073,1199,1
7103,16074,1199,3
7103,20470,394,4
7103,7463,1199,3.5
7103,25884,12224,4
2339,35036,1199,5
7649,436,163,4
5531,10265,3351,3
5531,436,163,3.5
5531,10602,4955,4
5531,10605,4955,4
5531,727,263,4
5531,429,1,4
5531,10602,4955,3.5
5531,4872,1068,3
5531,1018,263,4
5531,31970,4955,3.5
770,58540,765,2
770,38552,765,3
770,4904,1417,4
770,53495,365,4
770,966,365,4.5
770,58027,365,4
770,27597,765,3
770,35717,365,3.5
770,961,365,4
770,27596,765,3.5
770,7348,1199,4.5
770,48525,365,4
770,5441,1199,4.5
770,963,365,4
770,45991,365,4
770,960,365,3.5
770,962,365,3.5
3129,429,1,5
3127,19960,1199,4
3127,24905,1199,3.5
1038,25382,394,3.5
1038,11757,1199,4.5
1038,16074,1199,4
3483,4904,1417,3
3483,7348,1199,4.5
3483,1504,568,4.5
3483,40153,14879,4.5
7375,1324,263,4
3015,11757,1199,4
6366,4904,1417,4
3728,35036,1199,4
3728,21822,1199,4
3728,17538,1199,2.5
7200,17538,1199,4
8303,2718,860,4
342,11757,1199,4.5
342,962,365,4
342,7463,1199,4
342,21822,1199,4.5
342,35036,1199,4.5
342,176,60,4
342,17538,1199,4.5
342,47658,1199,5
3802,41778,10541,3
5979,1525,568,2
5715,17538,1199,4
5715,24905,1199,3.5
562,11757,1199,5
6329,7463,1199,4
7564,3810,1413,3.5
6270,20539,394,5
4794,43312,394,4
4794,19960,1199,3.5
4794,20470,394,4.5
4794,7463,1199,4
4794,11757,1199,4
4794,41778,10541,3.5
4794,20539,394,4
582,19960,1199,4.5
582,11757,1199,4
582,35036,1199,5
582,7348,1199,4.5
325,19960,1199,4.5
325,5441,1199,4
325,57110,14879,4
325,11757,1199,4.5
325,47658,1199,4
7871,429,1,5
4220,727,263,4
4220,29145,263,4.5
4220,429,1,5
4220,1324,263,3.5
3933,19960,1199,5
8256,429,1,3.5
2935,20470,394,4
1964,21822,1199,4
1964,19960,1199,4.5
1964,33644,14879,4
1964,7348,1199,4
4685,11757,1199,3.5
6095,727,263,4
47,76696,1199,4.5
3277,55900,1199,4
3277,5441,1199,4.5
3277,16074,1199,4.5
3277,7348,1199,3.5
3277,4073,1199,4
3277,47658,1199,4.5
3277,33644,14879,3.5
3277,24905,1199,3.5
3277,19960,1199,4
3277,20478,1199,4
3277,48911,1199,3
3277,34146,1199,3.5
3277,21822,1199,4
3277,11757,1199,5
3277,17538,1199,3.5
3277,7675,3268,2.5
3277,429,1,4
3277,35036,1199,3.5
5987,1550,394,4
575,38552,765,3.5
6069,30372,13831,2
6069,9118,1303,4.5
6069,429,1,4
6069,2784,765,3
6069,41315,765,3
6069,4904,1417,4.5
6069,727,263,3.5
6069,429,1,4
6069,3606,1315,4
129,7348,1199,4.5
129,16074,1199,4
1305,46242,18012,4
1305,34146,1199,4.5
1305,5441,1199,4.5
3959,21822,1199,3
3959,34146,1199,3.5
5537,7348,1199,4
617,54731,263,3
299,505,14,3.5
299,11757,1199,5
299,515,14,4.5
299,35036,1199,4
299,21436,14,3.5
5787,20470,394,4
3383,33644,14879,4
4583,7463,1199,4
4583,5441,1199,4
4583,7348,1199,4
4583,20478,1199,4
284,24905,1199,3.5
7949,1549,394,4.5
3559,6769,1315,4
3559,4786,1315,4
3559,960,365,4
3559,5487,2098,3.5
3559,429,1,5
6555,29204,395,3
6555,16074,1199,3.5
6555,1122,395,3.5
6555,16115,1199,4
5528,47084,14,4
5528,16074,1199,3.5
3816,11757,1199,4
3552,35064,15527,4
7734,436,163,3.5
7358,3824,1417,3
7358,436,163,2
7967,1825,394,4
7967,429,1,3.5
7967,1152,394,3.5
7967,6150,2446,3
7967,17010,577,4
7967,10656,5049,4
7967,20757,850,3
7967,1018,263,3.5
7967,960,365,3.5
7967,3365,395,4
7967,3606,1315,4
7967,1549,394,3
7967,5441,1199,3.5
7967,10645,1127,4
7967,1123,395,4
7967,8717,850,5
7967,1599,60,4
7967,1620,394,3
7967,436,163,1
7967,2780,850,4
7967,21822,1199,4
7967,2725,850,4
7967,19558,850,4.5
7967,8422,3282,2
7967,4904,1417,3.5
7967,7463,1199,3
7967,966,365,2.5
7967,20379,5246,3.5
7967,1492,394,3.5
7967,727,263,2.5
7967,20758,850,4.5
8078,2106,394,4.5
3291,429,1,4
668,60511,1199,2
668,54827,1199,3
668,5411,394,4.5
668,17538,1199,1
668,33644,14879,2
668,6523,14,2
668,43893,7402,1
668,48521,21516,2
668,35036,1199,4
668,47695,14879,2
668,16074,1199,4.5
668,48556,21516,2
668,34362,394,2
668,48439,7402,1
668,22272,1497,2.5
668,48555,21516,3
668,10784,1075,2
668,19960,1199,5
668,48519,21516,2
668,47658,1199,5
668,56115,14879,2
668,48438,7402,2.5
668,25852,1199,2.5
668,29687,395,2
668,58920,1075,2.5
668,69461,14879,3
668,52211,14879,3
668,54059,394,3.5
668,963,365,2
668,24905,1199,1
668,20478,1199,2.5
668,7463,1199,4
668,966,365,3
2934,16074,1199,4
2934,43091,16386,3.5
6299,1504,568,3.5
122,5441,1199,4
465,47658,1199,4
5179,436,163,5
4287,11757,1199,4.5
3028,41788,15636,4
6164,1550,394,2
6164,727,263,1
6897,23474,1199,3.5
2150,11757,1199,4.5
2150,60511,1199,4
2150,19960,1199,5
2150,34146,1199,4.5
2150,35036,1199,5
2150,33644,14879,4
2150,21822,1199,4.5
2150,20478,1199,4
6274,4073,1199,5
3769,34146,1199,4
1521,1121,395,3.5
1521,966,365,3.5
1521,44596,395,2.5
1521,34146,1199,4
1521,16074,1199,3.5
1521,20470,394,3
1521,20478,1199,4.5
1521,24905,1199,4.5
1521,11757,1199,4
1521,29687,395,3.5
1521,20539,394,4.5
1521,5441,1199,4.5
1521,25414,1075,3.5
1521,60511,1199,4.5
1521,7324,395,4.5
1521,7348,1199,4.5
1521,429,1,4
1521,436,163,3
1521,17538,1199,4
1521,33644,14879,4
1521,7463,1199,4
1521,54059,394,4
1521,4014,1315,3.5
1521,960,365,3.5
1521,429,1,3.5
1521,35036,1199,4.5
1521,25382,394,4
1521,8555,1315,3.5
1521,19960,1199,4
1521,5441,1199,4.5
1521,1550,394,4
1521,5411,394,4.5
1521,25852,1199,3.5
1521,21822,1199,4.5
1521,2106,394,3.5
1521,21822,1199,4
1521,20470,394,4
1521,1123,395,3
1521,1622,394,4
1521,10784,1075,3.5
1521,1122,395,3.5
1521,58053,395,3
1521,6968,1315,3.5
1521,3606,1315,4
6625,25382,394,4
6625,1324,263,4
6625,1018,263,3.5
6625,9906,394,4.5
363,1324,263,4.5
5046,3824,1417,4
543,59849,14365,4
543,74768,14365,3.5
543,52425,14365,3
543,5441,1199,5
543,53909,14365,4
543,37518,14879,2.5
543,48911,1199,3
543,40308,14365,4
543,53129,14365,4
543,59125,12224,2
543,34146,1199,4
543,20470,394,5
6211,1122,395,4
6211,1123,395,4
6211,3824,1417,4
6211,7324,395,4
6211,14973,3403,3.5
6211,18293,3403,4
6211,429,1,2
6211,7694,3282,4
6211,2719,860,3.5
6211,1557,577,4.5
8089,4904,1417,4
8089,1324,263,3.5
8089,1492,394,4
8089,1018,263,3.5
8089,960,365,4
8089,966,365,4
8089,3824,1417,4.5
2050,56115,14879,4.5
2269,21822,1199,3.5
2269,11757,1199,5
2269,19960,1199,4.5
2356,11757,1199,4.5
8261,727,263,3
1732,21822,1199,5
1732,19960,1199,5
1732,11757,1199,5
2211,33624,14879,4
2211,33644,14879,4
2211,16074,1199,4.5
2211,436,163,2
2211,54731,263,4.5
2211,10785,1075,4
2211,1324,263,4.5
2211,7324,395,4.5
2211,20478,1199,4
2211,5441,1199,4
2211,727,263,4.5
2211,4904,1417,3.5
2211,10784,1075,4
2211,429,1,3.5
2211,11757,1199,4
2211,3824,1417,3
2211,1550,394,4
2211,19960,1199,4
2211,41778,10541,3.5
2211,36270,10541,2
6416,966,365,4
1794,17538,1199,3
1794,69174,395,3
1794,33644,14879,3.5
1794,7167,1315,4
1794,25414,1075,4
1794,1504,568,3.5
1794,5441,1199,3.5
1794,21822,1199,4
1794,7463,1199,3
1794,51483,9020,2.5
1794,36269,10541,4
1794,20539,394,4
1794,963,365,4.5
1794,8422,3282,4
1794,20470,394,4
1794,11757,1199,4
1794,10784,1075,4
1794,60511,1199,3
2918,5441,1199,5
1289,45132,14756,3
1289,7348,1199,5
1289,25382,394,3.5
1289,429,1,3.5
4260,54827,1199,4.5
4814,11757,1199,5
3333,34146,1199,5
7365,11757,1199,4.5
3147,5441,1199,4.5
3147,19558,850,4
3147,17538,1199,4.5
3147,1123,395,4.5
3147,29142,850,4
3147,19960,1199,5
3147,34146,1199,4.5
3147,24905,1199,4
3147,507,14,4
3147,41683,850,4
3147,7348,1199,4
3147,36670,394,4
3147,1599,60,4
3147,1622,394,3.5
3147,2725,850,4
3147,17183,14,4
3147,37518,14879,4
3147,176,60,4
3147,1504,568,4.5
3147,16074,1199,4.5
3147,429,1,3.5
3147,1550,394,4
3147,513,14,4
3147,48911,1199,4.5
3147,178,60,4.5
3147,33644,14879,4.5
3147,7167,1315,4
3147,31703,14,5
3147,35036,1199,4.5
3147,2780,850,4
3147,20470,394,4.5
3147,43312,394,3.5
3147,1791,60,4
3147,1122,395,4
3147,21822,1199,4
3147,29687,395,4.5
5519,727,263,3.5
2914,35036,1199,5
772,7348,1199,3.5
1136,11757,1199,4.5
5374,11757,1199,4
5374,16074,1199,4
5374,24905,1199,4
5374,7675,3268,3.5
7781,1620,394,4
7781,5441,1199,4
7781,1550,394,4
7781,1621,394,4
7781,3824,1417,4.5
7781,1622,394,4
7781,11757,1199,4
7781,16074,1199,3
5559,7348,1199,5
6407,35649,3268,5
4036,16074,1199,3.5
4036,55900,1199,4
3124,4920,1315,4
3124,33624,14879,3.5
3124,11757,1199,4.5
3124,727,263,3.5
1,46821,16890,2.5
1,54216,8802,3
1,44459,7732,3.5
1,71766,16890,3
1,4920,1315,4
1,16074,1199,4.5
1,25918,12224,2.5
1,51622,12224,3
1,3824,1417,4
1,53599,12224,4
1,56733,16890,2.5
1,51931,12224,3
1,51845,12224,2.5
1,45543,8802,3
1,26201,453,2.5
1,1018,263,3.5
1,51898,12224,2.5
1,44429,7732,3.5
1,20310,3403,4.5
1,21521,2055,4.5
1,727,263,4
1,51804,12224,3
8087,3824,1417,4
8087,2106,394,4
8087,8555,1315,4
8087,7463,1199,4
8087,436,163,2
8087,1123,395,4.5
8087,21822,1199,3.5
8087,7348,1199,3.5
8087,429,1,4
8087,1622,394,4
8087,5441,1199,4
8087,1550,394,4
8087,9906,394,3.5
5602,25852,1199,3.5
5602,16074,1199,4.5
5602,7463,1199,4
5602,33227,365,4.5
5602,429,1,4
5602,5441,1199,4.5
5602,25884,12224,3
5602,34341,7402,3.5
5602,23474,1199,4.5
5602,11757,1199,4.5
5602,20478,1199,4
5602,4073,1199,4
5602,7693,3282,4
5602,24905,1199,4.5
5602,29687,395,4
5122,5441,1199,2
5122,34146,1199,4
5122,1622,394,5
5122,24905,1199,2.5
5122,3824,1417,5
382,62631,23982,4
382,11757,1199,3.5
1201,35036,1199,4
1201,33644,14879,4.5
1201,7348,1199,4
1201,46386,365,4.5
1201,33624,14879,4
1201,73052,2446,4
1201,17538,1199,4.5
1201,37518,14879,4.5
1201,3939,1417,3
1201,47695,14879,4.5
1201,29204,395,2
1201,20417,395,3
1201,25852,1199,4
1201,36862,14879,4
1201,960,365,4
5618,27597,765,4
7681,959,365,2.5
2390,4373,1386,3.5
2390,4371,1386,4
4999,29145,263,3.5
4999,3824,1417,3
4999,4073,1199,4
4999,1018,263,2
4999,24905,1199,4.5
4999,11757,1199,4
4999,19960,1199,5
4999,16074,1199,4.5
4999,5441,1199,4.5
4960,1414,163,3
4960,36670,394,4
4960,20478,1199,4
4960,1622,394,4
4960,23474,1199,3
4960,35036,1199,4
4960,1550,394,4.5
4960,7463,1199,4.5
4960,37518,14879,3.5
4960,11757,1199,5
4960,29145,263,4.5
4960,17538,1199,3.5
4960,33644,14879,4.5
4960,4073,1199,4
4960,21822,1199,4.5
4960,43312,394,4.5
4960,20539,394,4.5
4960,1599,60,4
4960,16074,1199,4.5
4960,5441,1199,4
4960,33624,14879,4
4960,7348,1199,4.5
4409,5441,1199,4.5
3966,7348,1199,4.5
3966,53468,1199,4
3966,11757,1199,4.5
3966,21822,1199,4.5
3966,19960,1199,4.5
4888,12073,5313,3.5
4888,23474,1199,2
4888,29687,395,4.5
4888,16074,1199,5
5964,31703,14,4.5
5964,436,163,3.5
5964,28350,3268,3.5
5964,7675,3268,4.5
5964,5441,1199,4.5
5964,11757,1199,4
5964,7463,1199,4
5964,17538,1199,4
5964,20470,394,4
5964,727,263,4.5
5964,22450,3268,3
5964,19960,1199,4.5
5964,1018,263,4
6336,5972,395,3.5
6336,1122,395,4
6336,21822,1199,4
6336,19960,1199,4.5
4866,29687,395,3.5
2693,60704,21841,4
2693,54827,1199,5
2693,5441,1199,4.5
2693,47659,1199,4
2693,47658,1199,5
2693,7463,1199,3.5
2693,4073,1199,4
2693,20478,1199,4
2693,60511,1199,4.5
2693,48525,365,4
2693,47695,14879,4
2693,19960,1199,5
2693,35036,1199,4
2693,1622,394,3.5
2693,9906,394,4
2693,24905,1199,4.5
2693,8950,2446,4
2693,5441,1199,4
2693,20478,1199,4
2693,36670,394,4
2693,33644,14879,4
2693,966,365,4
2693,20470,394,4
2693,11757,1199,4.5
2693,16074,1199,4
2693,25382,394,4
2693,28952,13397,4
2693,1123,395,4
2693,960,365,3.5
2693,16115,1199,4.5
2693,48911,1199,3.5
2693,51710,1199,5
2693,35036,1199,4.5
2693,37518,14879,3.5
2693,65447,21841,4
2693,34146,1199,4
2693,34146,1199,4.5
2693,1504,568,4.5
2693,54028,1199,4.5
2693,16074,1199,4.5
2693,1550,394,4
2693,34590,365,3.5
2693,56982,21841,4.5
2693,17538,1199,4
2693,21822,1199,4.5
2693,60511,1199,3.5
2693,7348,1199,4
6959,1525,568,4.5
330,11757,1199,4.5
8225,436,163,3
3409,24905,1199,4
3409,960,365,4
3409,8950,2446,3.5
3409,429,1,4
3409,20470,394,4
3409,37518,14879,4
3409,7348,1199,4
3409,40153,14879,4
3409,5441,1199,4
3409,34590,365,2
3409,33644,14879,4.5
3409,14413,2446,4
3409,21822,1199,4
3409,38468,16269,3
3409,1504,568,4
3409,34146,1199,4.5
3409,727,263,4
3409,20539,394,3
3409,16074,1199,4.5
3409,7463,1199,4
3409,33624,14879,4
3409,5411,394,3.5
8242,4786,1315,4.5
1830,24905,1199,4
1830,56071,1075,3.5
1830,21822,1199,4
1830,60511,1199,4.5
1830,54731,263,4.5
1830,35649,3268,4
1830,11757,1199,4
1830,51483,9020,4.5
1830,19960,1199,3.5
1830,1324,263,3.5
1830,58046,1075,4.5
1830,10784,1075,4.5
1830,33644,14879,4.5
1830,36269,10541,3.5
1830,52159,1075,4.5
3507,55900,1199,4.5
3507,47658,1199,4
3507,16074,1199,4
3507,11757,1199,4
3507,19960,1199,4
3507,17538,1199,3.5
3507,34146,1199,3.5
3507,19960,1199,4.5
7156,1504,568,3
8312,2572,807,4
802,35036,1199,4.5
802,19960,1199,4.5
802,5441,1199,3
802,16074,1199,4
802,21822,1199,4
802,47658,1199,4
1154,11757,1199,4
1154,35036,1199,3.5
1154,25656,9020,3
1154,1122,395,3.5
1154,19960,1199,4.5
1154,24905,1199,4
1154,7348,1199,4
1154,25852,1199,4
1154,7463,1199,4
1154,21822,1199,4.5
5844,11757,1199,4
6626,1536,574,2.5
6626,1554,568,2
7254,436,163,3
6437,436,163,2
6437,1123,395,4
6437,7324,395,4
6437,7463,1199,5
2458,4073,1199,5
2458,17538,1199,4
2458,3606,1315,5
2458,54731,263,4.5
2458,11757,1199,5
2458,1324,263,4
2458,24905,1199,4.5
2458,429,1,3
2458,16074,1199,5
2458,7463,1199,2.5
2458,58916,1199,4.5
2458,7348,1199,4
2458,43373,1199,5
2458,5441,1199,5
2458,21822,1199,5
2458,58914,1199,4
2458,37403,1199,4
2458,64846,24447,4.5
2458,47658,1199,5
2458,16079,1199,4.5
2458,33644,14879,5
2458,31118,1199,4.5
2458,35036,1199,5
2458,58272,1199,5
2458,8555,1315,4.5
5728,29687,395,5
5728,40153,14879,3
5728,13350,3268,4
5728,11757,1199,3.5
2814,16074,1199,4
2814,7463,1199,4
2814,11757,1199,5
1215,17538,1199,3.5
245,24905,1199,4
245,75907,23246,4.5
245,41778,10541,3.5
245,7348,1199,4
245,34146,1199,4
245,39289,14756,4.5
245,4073,1199,4.5
245,63894,10541,4
245,36269,10541,3.5
245,36670,394,3
245,16074,1199,4.5
245,36270,10541,3.5
245,4904,1417,3.5
245,40595,10541,4
245,966,365,4
245,47694,14879,4
245,54134,14879,4
245,5411,394,3.5
245,35036,1199,4.5
245,60555,10541,4.5
245,60511,1199,4.5
245,75087,394,3.5
245,3824,1417,4
245,40153,14879,4
245,33644,14879,5
245,7463,1199,4
245,57110,14879,4.5
245,20470,394,3.5
245,20478,1199,4
245,33624,14879,4.5
245,58053,395,3.5
245,1622,394,3.5
245,11757,1199,4.5
245,2572,807,4.5
245,48911,1199,3.5
245,47695,14879,4.5
245,727,263,4
245,43312,394,3.5
245,2106,394,3
245,25884,12224,2
245,436,163,1.5
245,25382,394,3
245,37518,14879,4
245,19960,1199,5
245,20539,394,3.5
245,429,1,3.5
245,1018,263,4
245,21822,1199,4.5
245,52211,14879,4
245,17538,1199,4
245,10784,1075,4.5
245,5441,1199,4.5
245,36862,14879,4
245,51917,14879,3.5
1167,429,1,3.5
1167,11757,1199,4
1167,16074,1199,3.5
1167,17538,1199,4.5
1167,21822,1199,4.5
1167,5441,1199,4
1167,7348,1199,4
1167,34146,1199,5
1167,7463,1199,4.5
5073,47658,1199,5
5073,19960,1199,4.5
3036,13282,2446,4.5
2737,54731,263,4
4216,11757,1199,4.5
4216,7463,1199,4.5
4216,5441,1199,4.5
4216,16074,1199,4
4216,34146,1199,4
6173,36670,394,4
6173,1504,568,4
6173,19960,1199,5
7903,1324,263,3
7903,9906,394,4.5
7903,429,1,4
7903,3824,1417,4
2265,19960,1199,5
2265,10784,1075,4.5
2265,20478,1199,5
2265,11757,1199,4
6766,513,14,4
6766,13816,14,4.5
6766,21436,14,4
6766,17538,1199,2.5
5940,429,1,3
5898,20575,9020,4.5
2409,54134,14879,3
2409,58914,1199,3
2409,47695,14879,3.5
2409,7463,1199,3
2409,34146,1199,4.5
2409,5441,1199,3.5
2409,20470,394,2
2409,57110,14879,3
2409,7348,1199,3.5
2409,21822,1199,4
2409,16074,1199,4
2409,60511,1199,4
653,69968,14,4
653,25852,1199,3
653,35036,1199,3.5
653,512,14,4
653,507,14,4
653,54827,1199,4
653,47658,1199,5
653,19960,1199,5
653,13816,14,4
653,40197,14,4
653,510,14,5
653,62529,14,4
653,49360,14,4
653,429,1,2.5
653,21436,14,4
653,57959,14,4.5
653,21800,14,3
653,59966,1199,4
653,11757,1199,4
653,5441,1199,3.5
653,21822,1199,4.5
653,17538,1199,4.5
3218,11757,1199,4.5
3218,36670,394,3.5
3218,47658,1199,4.5
3218,19960,1199,4.5
3218,966,365,4
3218,17538,1199,4
3218,55900,1199,3.5
3218,33644,14879,4
3218,60511,1199,4
3218,24905,1199,4
6171,5441,1199,4.5
6171,5008,1417,4.5
6171,17538,1199,4
6171,41360,807,5
1302,24905,1199,4
1302,34146,1199,4
1302,33644,14879,4
1302,5441,1199,4
1302,16074,1199,4
1302,17538,1199,3.5
1302,19960,1199,4.5
1302,7348,1199,4.5
1302,58053,395,4
1302,11757,1199,4.5
1302,21822,1199,4
3162,429,1,3.5
6149,429,1,4
6344,19960,1199,4
1741,2106,394,4
1741,1550,394,4
1741,1622,394,3.5
1741,16074,1199,4
1741,11757,1199,4.5
1741,34146,1199,4.5
1741,19960,1199,5
4882,21822,1199,4
4882,34146,1199,4.5
4882,16074,1199,4
4882,19960,1199,5
664,35036,1199,4
664,56115,14879,4.5
664,69461,14879,4
664,47658,1199,4.5
739,20470,394,1.5
739,727,263,1
739,3824,1417,5
739,4073,1199,2
739,25382,394,3.5
2341,20470,394,3.5
2341,8950,2446,3.5
2341,1324,263,3.5
2341,960,365,3.5
2341,20539,394,3
2341,62717,21841,3.5
2341,33644,14879,4
2341,37518,14879,4
2341,966,365,4
2341,54731,263,4
2341,53495,365,3
2341,56981,21841,3.5
2341,57110,14879,4
7271,727,263,4
7271,16073,1199,4
5084,20539,394,3.5
7934,1122,395,4
8129,966,365,3
6144,429,1,4
5805,436,163,3
5687,8950,2446,4
5687,16115,1199,4
5687,8422,3282,3.5
5687,20893,9020,3.5
5687,24905,1199,3.5
5687,16074,1199,4
5687,11757,1199,4.5
4040,55900,1199,4.5
4040,35036,1199,4
4040,21822,1199,4.5
4040,34146,1199,4
4040,727,263,4
4040,19960,1199,4
4040,20478,1199,4.5
4040,16074,1199,4.5
4040,33644,14879,5
4040,37518,14879,3.5
4040,4073,1199,3.5
4040,11757,1199,4.5
5194,29145,263,4.5
5194,727,263,4
657,17538,1199,3.5
657,47695,14879,4
4404,54731,263,5
7498,1018,263,4
7498,1324,263,4.5
7498,7047,1482,4
813,47658,1199,4
813,25852,1199,4
813,55900,1199,2
3853,178,60,4
3853,33644,14879,4.5
6978,1504,568,4
6978,19960,1199,4.5
6978,4073,1199,4
6978,11757,1199,4.5
6978,1018,263,1.5
6978,17538,1199,4
6978,7463,1199,2.5
6978,5441,1199,4.5
6978,21822,1199,4
1346,48911,1199,4
1346,34146,1199,4.5
1619,24905,1199,4
1619,48911,1199,4
1619,55900,1199,5
1619,25852,1199,4.5
1619,60511,1199,4
1619,19960,1199,5
1619,47695,14879,4.5
7920,20470,394,4
7920,5441,1199,4
7920,2106,394,4
7920,1622,394,3.5
4831,7463,1199,3
7412,13816,14,4.5
3157,47695,14879,5
4763,19960,1199,4
4763,22962,9816,3.5
4763,15280,5049,4
4763,33644,14879,4.5
5567,3824,1417,3
3342,961,365,4.5
5774,19960,1199,4.5
5774,16074,1199,4.5
5774,1550,394,4
5774,24905,1199,4
5774,5441,1199,4.5
5774,4073,1199,4
5774,16115,1199,4
5774,7463,1199,4
5774,1154,394,4
5774,17538,1199,4
5774,1622,394,4
5843,8717,850,3.5
5843,13084,5049,4.5
5843,4073,1199,3.5
5843,7463,1199,4.5
5800,19960,1199,4
7951,3606,1315,4.5
7951,3824,1417,3.5
1730,43893,7402,3
1730,36269,10541,3.5
5245,7348,1199,4
662,21822,1199,4.5
4372,17538,1199,5
5673,35036,1199,4
4727,11757,1199,5
4727,5487,2098,4
4318,16074,1199,4.5
4318,11757,1199,4
4318,35036,1199,4
3536,7675,3268,4
3536,56887,3268,3.5
3536,7463,1199,3.5
3505,25656,9020,4
3505,20893,9020,4.5
3505,5441,1199,4.5
